3393|Date with an Angel (1987)|Fantasy|0.03990219160914421 0.0 0.0018557561561465263 0.017932483926415443 0.5516266226768494 0.488660603761673 0.17930935323238373 0.02069338597357273 0.044406644999980927 0.02034819684922695 0.01207328774034977 0.0 0.31275030970573425 0.0 0.7017013430595398 0.507786750793457 0.18940183520317078 0.21499048173427582 0.0 0.0 0.5880324244499207 0.0 0.0 0.0 0.351364284753799443393|1987|5.8
3396|Muppet Movie, The (1979)|Adventure|0.1150558814406395 0.22483237087726593 0.5241094827651978 0.08505432307720184 0.08018899708986282 0.08544054627418518 0.0 0.42384853959083557 0.022542322054505348 0.39668479561805725 0.07906456291675568 0.1583944708108902 0.270637184381485 0.36944106221199036 1.1782582998275757 0.1895318478345871 0.0697205662727356 0.16087493300437927 0.2792362868785858 0.041205309331417084 0.027381964027881622 0.2073308229446411 0.10026687383651733 0.06270832568407059 0.79937654733657843396|1979|7.6
3400|We're Back! A Dinosaur's Story (1993)|Adventure Fantasy Animation|0.139071986079216 0.3577018082141876 0.1578534096479416 0.004295197781175375 0.44991129636764526 0.5672226548194885 0.06559373438358307 0.22529932856559753 0.07131850719451904 0.08426044881343842 0.060815904289484024 0.11395839601755142 0.34995004534721375 0.1273982971906662 0.7969645261764526 0.2560591399669647 0.337822824716568 0.24789577722549438 0.14372970163822174 0.01074967347085476 0.42194661498069763 0.0 0.04357541352510452 0.043536387383937836 0.265502274036407473400|1993|6.1
3401|Baby... Secret of the Lost Legend (1985)|Adventure|0.07482289522886276 0.0646318644285202 0.10598045587539673 0.01874486170709133 0.4656314551830292 0.41487210988998413 0.1368209719657898 0.10906858742237091 0.041753873229026794 0.0 0.017290355637669563 0.0 0.25308725237846375 0.0 0.6940587162971497 0.3086855113506317 0.24030619859695435 0.30124425888061523 0.03464853763580322 0.0 0.4809971749782562 0.0 0.0 0.0005304501391947269 0.396419137716293333401|1985|5.1
3406|Captain Horatio Hornblower R.N. (1951)|Adventure|0.08058810234069824 0.09221842139959335 0.5936359763145447 0.05668516829609871 0.30675098299980164 0.19955290853977203 0.30217206478118896 0.27998632192611694 0.076937235891819 0.2604891061782837 0.13096241652965546 0.1793394833803177 0.06374343484640121 0.4710943102836609 0.6723479628562927 0.1802637279033661 0.08394885063171387 0.29283010959625244 0.1997920125722885 0.06529945135116577 0.19100503623485565 0.24034060537815094 0.1558302789926529 0.09949589520692825 1.0309753417968753406|1951|7.4
3412|Bear, The (Ours, L') (1988)|Adventure|0.12255478650331497 0.2756635546684265 0.4084985852241516 0.06024256721138954 0.37340202927589417 0.11106359958648682 0.3465271592140198 0.3190555274486542 0.03784389793872833 0.16246269643306732 0.10146824270486832 0.3429660499095917 0.33750128746032715 0.31008854508399963 0.595333456993103 0.16872794926166534 0.08967743813991547 0.3171371519565582 0.20881082117557526 0.05165310576558113 0.18827040493488312 0.4369552433490753 0.18252436816692352 0.07829844206571579 0.80871421098709113412|1988|7.7
3417|Crimson Pirate, The (1952)|Adventure|0.133071169257164 0.17968231439590454 0.5400049686431885 0.042455121874809265 0.2090667188167572 0.17126064002513885 0.18805590271949768 0.3592464327812195 0.05711989849805832 0.2284964919090271 0.12399902194738388 0.2984221279621124 0.06546228379011154 0.43287453055381775 0.902647852897644 0.2530784010887146 0.09486738592386246 0.22406522929668427 0.2279921919107437 0.05630426108837128 0.20823203027248383 0.1832287758588791 0.16797934472560883 0.10072224587202072 0.87977325916290283417|1996|7.7
3418|Thelma & Louise (1991)|Adventure|0.05635868385434151 0.4225116968154907 0.4401109516620636 0.15110649168491364 0.4409428834915161 0.07396947592496872 0.25165191292762756 0.25953105092048645 0.002292199758812785 0.2948382794857025 0.04664656147360802 0.20706789195537567 0.37323087453842163 0.16895180940628052 0.6855147480964661 0.18010404706001282 0.03871994465589523 0.36581599712371826 0.27178454399108887 0.06573326885700226 0.06499897688627243 0.6421765685081482 0.14304347336292267 0.04170310124754906 0.78028714656829833418|1991|7.5
3429|Creature Comforts (1989)|Animation|0.07541833817958832 0.22501640021800995 0.4614443778991699 0.11234727501869202 0.13767683506011963 0.07393819093704224 0.25183749198913574 0.4316408336162567 0.019032809883356094 0.5178751349449158 0.10541436821222305 0.18480907380580902 0.3313773274421692 0.4879453182220459 0.8670623302459717 0.07241248339414597 0.03440534323453903 0.1973501443862915 0.36964449286460876 0.09745999425649643 0.008616829290986061 0.5787258744239807 0.21738874912261963 0.11452711373567581 0.98702144622802733429|1989|7.7
3438|Teenage Mutant Ninja Turtles (1990)|Fantasy|0.14388194680213928 0.06495263427495956 0.10940378159284592 0.0 0.21157550811767578 0.45025745034217834 0.03974251076579094 0.2581227719783783 0.040743984282016754 0.17064426839351654 0.028585338965058327 0.25181493163108826 0.4533957839012146 0.17722974717617035 0.9109319448471069 0.2021782100200653 0.2508658468723297 0.008314777165651321 0.0409417487680912 0.0 0.6065611839294434 0.0 0.009343131445348263 0.02731899917125702 0.424796372652053833438|1990|6.8
3439|Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991)|Fantasy|0.13271936774253845 0.06466012448072433 0.0 0.0 0.2627207636833191 0.6157404780387878 0.04894951358437538 0.21232959628105164 0.048990435898303986 0.13104023039340973 0.03218894079327583 0.14338694512844086 0.4260317385196686 0.1270499974489212 0.8255682587623596 0.20613741874694824 0.307017982006073 0.0 0.03914952650666237 0.0 0.749782919883728 0.0 0.019570548087358475 0.028637584298849106 0.225768208503723143439|1991|6.0
3440|Teenage Mutant Ninja Turtles III (1993)|Adventure Fantasy|0.1144634336233139 0.06368331611156464 0.0 0.0 0.2724061906337738 0.6978737115859985 0.0014267070218920708 0.17127835750579834 0.05979573726654053 0.057351965457201004 0.040826745331287384 0.05348752811551094 0.2637152373790741 0.06531992554664612 0.6524015069007874 0.2375400811433792 0.33126571774482727 0.09866811335086823 0.05031383037567139 0.0 0.7063276767730713 0.0 0.0024180947802960873 0.04138500243425369 0.270806044340133673440|1993|4.8
3461|Lord of the Flies (1963)|Adventure|0.1503484696149826 0.33353734016418457 0.34357500076293945 0.0920230969786644 0.11770343780517578 0.01528837252408266 0.21226021647453308 0.44788455963134766 0.01588193140923977 0.16029271483421326 0.11723994463682175 0.3661421239376068 0.5138710737228394 0.3589160442352295 0.47245654463768005 0.17792589962482452 0.02216135524213314 0.3101796805858612 0.218180313706398 0.07519350945949554 0.10814506560564041 0.60718834400177 0.2445610612630844 0.09881585091352463 0.91444027423858643461|1963|6.9
3466|Heart and Souls (1993)|Fantasy|0.04335363209247589 0.28341376781463623 0.4255150556564331 0.07036024332046509 0.5932811498641968 0.23021367192268372 0.22825047373771667 0.1076396256685257 0.04156672954559326 0.10188349336385727 0.04294552281498909 0.11495357751846313 0.13351814448833466 0.11852647364139557 0.8140807747840881 0.3412970006465912 0.0907822847366333 0.30186986923217773 0.08748704940080643 0.015506693162024021 0.3381267786026001 0.14573900401592255 0.03208258002996445 0.01762237399816513 0.86322224140167243466|1993|6.9
3470|Dersu Uzala (1975)|Adventure|0.14750893414020538 0.1974920779466629 0.5038209557533264 0.12125972658395767 0.16741670668125153 0.06574532389640808 0.35538408160209656 0.5812473893165588 0.0437479168176651 0.3926037549972534 0.19378481805324554 0.26674067974090576 0.37132617831230164 0.5987370014190674 0.5798336863517761 0.009618501178920269 0.0237815473228693 0.2547059953212738 0.39726322889328003 0.1378016322851181 0.0 0.7343405485153198 0.3896901607513428 0.16042029857635498 0.87674605846405033470|1975|8.3
3471|Close Encounters of the Third Kind (1977)|Adventure|0.12261661142110825 0.3536706268787384 0.4331190884113312 0.0560881644487381 0.2346508502960205 0.03771093860268593 0.19757786393165588 0.3088080585002899 0.026337197050452232 0.12658309936523438 0.08604758977890015 0.4496667683124542 0.3315330743789673 0.3244880735874176 0.7137688398361206 0.1506892740726471 0.04458301514387131 0.18956977128982544 0.1504591852426529 0.04321984946727753 0.204267680644989 0.41731488704681396 0.16654664278030396 0.06101253256201744 1.03742241859436043471|1977|7.6
3479|Ladyhawke (1985)|Adventure Fantasy|0.05665067955851555 0.0784146785736084 0.33326613903045654 0.0524071529507637 0.3954712748527527 0.2067744880914688 0.29464974999427795 0.2426186352968216 0.028311902657151222 0.21507297456264496 0.04452070966362953 0.15023358166217804 0.31009137630462646 0.16213983297348022 0.8161876201629639 0.19217805564403534 0.12826500833034515 0.2972163259983063 0.12623663246631622 0.027825918048620224 0.1843588501214981 0.12731143832206726 0.050331637263298035 0.04528418555855751 1.03121376037597663479|1985|7.0
3483|Road to El Dorado, The (2000)|Animation|0.06510098278522491 0.15470223128795624 0.19537852704524994 0.0 0.5445839762687683 0.38644787669181824 0.28391730785369873 0.18125507235527039 0.05318882688879967 0.1306394338607788 0.04273061826825142 0.16830328106880188 0.1950720101594925 0.10366156697273254 0.8785523772239685 0.12244312465190887 0.27072346210479736 0.21156027913093567 0.15982864797115326 0.01175715122371912 0.3717685341835022 0.0 0.07104206085205078 0.04758664593100548 0.68055969476699833483|2000|6.9
3489|Hook (1991)|Adventure Fantasy|0.023156877607107162 0.13456067442893982 0.19848480820655823 0.004409936256706715 0.5838202238082886 0.28782543540000916 0.3377285897731781 0.10667065531015396 0.033498913049697876 0.07750403881072998 0.01981254667043686 0.12989595532417297 0.32021987438201904 0.0958072692155838 0.9806702136993408 0.18960227072238922 0.1470765471458435 0.12265574187040329 0.038043003529310226 0.0 0.3806954324245453 0.0174874234944582 0.006408162880688906 0.0 0.68303644657135013489|1991|6.8
3492|Son of the Sheik, The (1926)|Adventure|0.14157520234584808 0.10045360028743744 0.7594939470291138 0.10222239047288895 0.23084859549999237 0.2842276096343994 0.07931119203567505 0.48637139797210693 0.09006441384553909 0.25516271591186523 0.1681317836046219 0.09409492462873459 0.0 0.4036930203437805 0.8626993298530579 0.0 0.15757152438163757 0.33092936873435974 0.45762646198272705 0.09632037580013275 0.0 0.16328944265842438 0.19046297669410706 0.16644436120986938 0.73170500993728643492|1926|6.7
3494|True Grit (1969)|Adventure|0.13092374801635742 0.226161926984787 0.519808828830719 0.007839788682758808 0.21068881452083588 0.09519608318805695 0.2468092292547226 0.23896043002605438 0.05052632465958595 0.121954046189785 0.08707752078771591 0.5033349394798279 0.2492174655199051 0.4850524067878723 0.6373488903045654 0.27478456497192383 0.048444729298353195 0.19414791464805603 0.06801597774028778 0.019399985671043396 0.30816397070884705 0.2012164443731308 0.10200987011194229 0.05800271034240723 0.96435421705245973494|1969|7.4
3508|Outlaw Josey Wales, The (1976)|Adventure|0.13765521347522736 0.25903454422950745 0.39465025067329407 0.009162327274680138 0.09775611013174057 0.04499582201242447 0.27531668543815613 0.29381898045539856 0.026143597438931465 0.24480512738227844 0.07466833293437958 0.5822949409484863 0.4274965226650238 0.5232988595962524 0.662257194519043 0.27854421734809875 0.030036071315407753 0.13014234602451324 0.07582274824380875 0.023958399891853333 0.3627557158470154 0.33293384313583374 0.13361822068691254 0.061942361295223236 1.01861727237701423508|1976|7.9
3516|Bell, Book and Candle (1958)|Fantasy|0.08933716267347336 0.15338528156280518 0.5058292746543884 0.1162058413028717 0.306966632604599 0.13918031752109528 0.2586205303668976 0.3321508467197418 0.048541147261857986 0.2971823513507843 0.10100048035383224 0.17409147322177887 0.19595611095428467 0.2658507525920868 0.6572418212890625 0.23587733507156372 0.06516827642917633 0.3951384723186493 0.24140290915966034 0.0649464875459671 0.11868465691804886 0.3423551917076111 0.15165342390537262 0.08695773780345917 0.96281713247299193516|1958|6.9
3578|Gladiator (2000)|Adventure|0.0 0.27843964099884033 0.16914992034435272 0.0 0.3917993903160095 0.05782192945480347 0.5101571679115295 0.0 0.006090865004807711 0.13937242329120636 0.0 0.5395798683166504 0.32173314690589905 0.2853870093822479 0.6653650999069214 0.23034092783927917 0.01817394234240055 0.1000778004527092 0.0 0.0 0.5911650657653809 0.23936666548252106 0.0 0.0 1.1850243806838993578|2000|8.5
3585|Great Locomotive Chase, The (1956)|Adventure|0.16636307537555695 0.04381321743130684 0.9009518027305603 0.0 0.2409023940563202 0.21799446642398834 0.13401572406291962 0.32249048352241516 0.14912033081054688 0.0 0.17082464694976807 0.23787592351436615 0.0 0.6399720311164856 0.6018103361129761 0.4140191972255707 0.02820870839059353 0.3884904682636261 0.09680909663438797 0.005184702109545469 0.02636423334479332 0.10989084839820862 0.13480953872203827 0.08753623068332672 0.86033660173416143585|1956|6.9
3592|Time Masters (Maîtres du temps, Les) (1982)|Animation|0.1593746691942215 0.0 0.0 0.029103925451636314 0.0030713477171957493 0.21327368915081024 0.9145256280899048 0.897219717502594 0.024817682802677155 0.29001057147979736 0.15987162292003632 0.1883746087551117 0.49913525581359863 0.44002875685691833 0.6349025368690491 0.0 0.3108071982860565 0.2301303893327713 0.24457038938999176 0.09367553144693375 0.0 0.4772632420063019 0.48346400260925293 0.15006504952907562 0.53171092271804813592|1982|7.5
3608|Pee-wee's Big Adventure (1985)|Adventure|0.2672889232635498 0.40181219577789307 0.43948662281036377 0.10989787429571152 0.0 0.10419479012489319 0.0 0.6633709669113159 0.016108479350805283 0.6580801606178284 0.11596104502677917 0.34617066383361816 0.4977729916572571 0.4612286388874054 0.7707698941230774 0.17005151510238647 0.10213841497898102 0.06566803902387619 0.40729326009750366 0.07231703400611877 0.14120344817638397 0.2418508678674698 0.2507116496562958 0.12740769982337952 0.388582915067672733608|1985|7.0
3611|Saludos Amigos (1943)|Animation|0.17697513103485107 0.12417715787887573 0.35658225417137146 0.047870565205812454 0.22196082770824432 0.2451484501361847 0.23986518383026123 0.5207895636558533 0.10031352937221527 0.21895357966423035 0.16759060323238373 0.165605366230011 0.15464065968990326 0.2783951461315155 0.9990913271903992 0.14812827110290527 0.2773628532886505 0.2211175411939621 0.32681646943092346 0.054176680743694305 0.07519993185997009 0.09104965627193451 0.2049492448568344 0.11994998902082443 0.40563216805458073611|1942|6.2
3612|Slipper and the Rose, The (1976)|Adventure|0.055075809359550476 0.0 0.5558421611785889 0.02703108824789524 0.5038688778877258 0.35294076800346375 0.25764402747154236 0.2519758641719818 0.04484345391392708 0.04885557293891907 0.0 0.1758335828781128 0.17300809919834137 0.0418626144528389 1.1536953449249268 0.18928997218608856 0.29733553528785706 0.44008854031562805 0.08563081920146942 0.0 0.04718978703022003 0.0 0.0 0.008950507268309593 0.75361949205398563612|1976|7.0
3615|Dinosaur (2000)|Adventure Animation|0.07277188450098038 0.3071952164173126 0.21634618937969208 0.017587650567293167 0.42035120725631714 0.26217344403266907 0.16845647990703583 0.13351762294769287 0.047265078872442245 0.0 0.0421360619366169 0.15744182467460632 0.046584684401750565 0.04220502823591232 0.6854549646377563 0.21450060606002808 0.19449681043624878 0.3668678104877472 0.12408875674009323 0.028978794813156128 0.3801467716693878 0.08423171192407608 0.04319726675748825 0.05188705027103424 0.89445549249649053615|2000|6.5
3623|Mission: Impossible II (2000)|Adventure|0.0 0.20456284284591675 0.12504418194293976 0.03205237537622452 0.3987768590450287 0.2392275631427765 0.2930915951728821 0.0 0.017768019810318947 0.17480449378490448 0.0 0.2081880122423172 0.09683916717767715 0.0 0.4232422113418579 0.33698713779449463 0.07772055268287659 0.26359397172927856 0.04246687889099121 0.01802150160074234 0.6634752154350281 0.08406184613704681 0.008858364075422287 0.0033269915729761124 0.95953088998794563623|2000|6.1
3624|Shanghai Noon (2000)|Adventure|0.043277204036712646 0.16564373672008514 0.2974850833415985 0.0657748356461525 0.18218578398227692 0.24992536008358002 0.15569451451301575 0.11256331950426102 0.029390541836619377 0.46297088265419006 0.03662224858999252 0.07989256829023361 0.11951745301485062 0.18183289468288422 0.7641993761062622 0.3193480968475342 0.08674105256795883 0.22477884590625763 0.1285114735364914 0.037456825375556946 0.47312507033348083 0.057916443794965744 0.029472852125763893 0.04421335831284523 0.96432536840438843624|2000|6.5
3629|Gold Rush, The (1925)|Adventure|0.16563881933689117 0.28394824266433716 0.5859752893447876 0.07891208678483963 0.15614792704582214 0.03910491243004799 0.24214978516101837 0.532293975353241 0.044735029339790344 0.29371219873428345 0.17557688057422638 0.4091314673423767 0.2796148657798767 0.5949350595474243 0.7505391836166382 0.06947926431894302 0.028731131926178932 0.17366725206375122 0.36256837844848633 0.10148061066865921 0.06328171491622925 0.5961581468582153 0.3565073311328888 0.1586243361234665 0.87836366891860963629|1925|8.2
3633|On Her Majesty's Secret Service (1969)|Adventure|0.12382438778877258 0.0752544179558754 0.3657098114490509 0.04190422594547272 0.14924317598342896 0.17539368569850922 0.24520675837993622 0.272004634141922 0.05733702704310417 0.29185956716537476 0.1049564927816391 0.29773077368736267 0.24414001405239105 0.3558192849159241 0.5609857439994812 0.365308552980423 0.04056486487388611 0.2077631652355194 0.1299184262752533 0.047905705869197845 0.4088645279407501 0.19772528111934662 0.16917669773101807 0.07572686672210693 0.96517509222030643633|1969|6.7
3635|Spy Who Loved Me, The (1977)|Adventure|0.09170836210250854 0.08203081041574478 0.32294848561286926 0.013091822154819965 0.15971261262893677 0.14634345471858978 0.2367957979440689 0.15647989511489868 0.043600987643003464 0.2578895390033722 0.0602213554084301 0.34644395112991333 0.2767395079135895 0.3595487177371979 0.654447078704834 0.38063451647758484 0.025760365650057793 0.14043132960796356 0.02431119605898857 0.019357463344931602 0.49797677993774414 0.11727117747068405 0.07778765261173248 0.036900874227285385 1.05210185050964363635|2000|7.6
3638|Moonraker (1979)|Adventure|0.0937785655260086 0.021283360198140144 0.1553359031677246 0.00785490870475769 0.255657434463501 0.25186964869499207 0.261338472366333 0.1488994061946869 0.04590141400694847 0.15526431798934937 0.05519557371735573 0.23408359289169312 0.3916104733943939 0.20430107414722443 0.5986320376396179 0.3871009349822998 0.07887055724859238 0.18271537125110626 0.0 0.013449721038341522 0.5632034540176392 0.02772354893386364 0.060499634593725204 0.021244334056973457 0.90727090835571293638|1979|6.3
3639|Man with the Golden Gun, The (1974)|Adventure|0.09244579821825027 0.055061180144548416 0.2864273488521576 0.009092438966035843 0.171579048037529 0.14158785343170166 0.26674801111221313 0.17369015514850616 0.04626477509737015 0.21610978245735168 0.07071123272180557 0.3268445134162903 0.30971184372901917 0.34791597723960876 0.6530311107635498 0.3908289074897766 0.016022026538848877 0.14410850405693054 0.020252015441656113 0.02093142457306385 0.48825371265411377 0.12678229808807373 0.09442988783121109 0.038824327290058136 1.0205829143524173639|1974|6.8
3654|Guns of Navarone, The (1961)|Adventure|0.09850307554006577 0.2423265427350998 0.46921661496162415 0.031505413353443146 0.21609821915626526 0.09116489440202713 0.24869248270988464 0.24030856788158417 0.03875761106610298 0.20278935134410858 0.0851983055472374 0.42350998520851135 0.2524752616882324 0.4402722120285034 0.6520761251449585 0.25297167897224426 0.03264882043004036 0.20016223192214966 0.11597207933664322 0.031697649508714676 0.3241700232028961 0.312630832195282 0.12481161206960678 0.06887587904930115 1.08226037025451663654|1961|7.5
3672|Benji (1974)|Adventure|0.1532336324453354 0.37210503220558167 0.46337154507637024 0.036218419671058655 0.3449110984802246 0.22820162773132324 0.06908317655324936 0.22447901964187622 0.06423897296190262 0.0 0.09849491715431213 0.2518586218357086 0.15457236766815186 0.16399414837360382 0.844629168510437 0.38458308577537537 0.17329265177249908 0.34767717123031616 0.12030064314603806 0.018361179158091545 0.35332295298576355 0.10134021937847137 0.06542110443115234 0.05351272225379944 0.44147691130638123672|1974|6.2
3673|Benji the Hunted (1987)|Adventure|0.09429484605789185 0.3505907952785492 0.1809389442205429 0.0007570222369395196 0.5945236682891846 0.35996413230895996 0.18458405137062073 0.1545891910791397 0.05327403545379639 0.0 0.05360502749681473 0.08715996146202087 0.24690979719161987 0.0 0.864395797252655 0.2980252206325531 0.28355294466018677 0.3532746732234955 0.09359202533960342 0.0 0.3723803758621216 0.003582784440368414 0.0039343819953501225 0.02066926844418049 0.13252791762351993673|1987|6.3
3674|For the Love of Benji (1977)|Adventure|0.15044519305229187 0.34064483642578125 0.24612993001937866 0.01608268730342388 0.44645681977272034 0.4129045009613037 0.02261490374803543 0.2435661256313324 0.09050973504781723 0.0 0.09453151375055313 0.09761438518762589 0.18230973184108734 0.0 0.8922919034957886 0.3711804449558258 0.296714186668396 0.35733288526535034 0.10479265451431274 0.018272968009114265 0.4795674681663513 0.0 0.05093269795179367 0.060151439160108566 0.272251605987548833674|1977|6.0
3687|Light Years (Gandahar) (1988)|Adventure Fantasy Animation|0.3504350483417511 0.0 0.12158747762441635 0.012045471929013729 0.27868854999542236 0.337536484003067 0.5729250311851501 0.9620349407196045 0.09333449602127075 0.028249813243746758 0.21878312528133392 0.02703891694545746 0.46251246333122253 0.28453001379966736 0.5506836175918579 0.026632728055119514 0.37973424792289734 0.45350319147109985 0.07117622345685959 0.05099847912788391 0.0 0.0707802101969719 0.45784422755241394 0.16676300764083862 0.74565267562866213687|1987|7.1
3699|Starman (1984)|Adventure|0.1251796931028366 0.3194308578968048 0.46518105268478394 0.08133851736783981 0.3847816586494446 0.1539839655160904 0.17995072901248932 0.2641286253929138 0.041013460606336594 0.1532280445098877 0.09112942963838577 0.23298078775405884 0.216965913772583 0.2198968082666397 0.6637766361236572 0.2664716839790344 0.0846487432718277 0.3036332130432129 0.151431605219841 0.040005285292863846 0.24761974811553955 0.2938091456890106 0.1334260106086731 0.05576128885149956 0.8623614907264713699|1984|7.0
3702|Mad Max (1979)|Adventure|0.16326875984668732 0.1708190143108368 0.2666743993759155 0.03034212626516819 0.024287840351462364 0.1313045769929886 0.1539391428232193 0.4008996784687042 0.02263592556118965 0.25333675742149353 0.08516426384449005 0.4472174048423767 0.5451279878616333 0.3725179433822632 0.5254319310188293 0.18857695162296295 0.07798386365175247 0.19691333174705505 0.12448742240667343 0.03988825902342796 0.298813134431839 0.25653722882270813 0.1667647510766983 0.0836184024810791 1.00581288337707523702|1979|6.9
3703|Road Warrior, The (Mad Max 2) (1981)|Adventure|0.20307542383670807 0.16574957966804504 0.29279178380966187 0.012012086808681488 0.0 0.1431361436843872 0.11985944211483002 0.450076162815094 0.022908540442585945 0.3178032636642456 0.08084604889154434 0.5529887676239014 0.5565957427024841 0.4422483742237091 0.5514646172523499 0.1254480630159378 0.10279129445552826 0.12505196034908295 0.13919804990291595 0.026238394901156425 0.32304418087005615 0.2072325497865677 0.1705828160047531 0.09133729338645935 0.99468582868576053703|1981|7.6
3704|Mad Max Beyond Thunderdome (1985)|Adventure|0.12321274727582932 0.10007213801145554 0.15690800547599792 0.025873899459838867 0.17842909693717957 0.2584335505962372 0.16064123809337616 0.2935450077056885 0.02839456871151924 0.1864781230688095 0.060066044330596924 0.29288598895072937 0.4599621593952179 0.19489151239395142 0.5710515975952148 0.18426193296909332 0.1407003253698349 0.19553080201148987 0.08949129283428192 0.023631753399968147 0.4195362329483032 0.06343229860067368 0.09863647073507309 0.0500301793217659 0.88067585229873663704|1985|6.3
3725|American Pop (1981)|Animation|0.10168147087097168 0.09960252046585083 0.15095677971839905 0.07334745675325394 0.1722748577594757 0.1972339004278183 0.2844812273979187 0.3580094575881958 0.00974724069237709 0.37905728816986084 0.045308202505111694 0.21955224871635437 0.6915733814239502 0.13514059782028198 0.6052011847496033 0.21675394475460052 0.08226928114891052 0.29931876063346863 0.1269003003835678 0.03632548823952675 0.21922309696674347 0.35180673003196716 0.11332672834396362 0.028515776619315147 0.60851556062698363725|1981|7.3
3740|Big Trouble in Little China (1986)|Adventure Fantasy|0.15478211641311646 0.014694872312247753 0.17369580268859863 0.0 0.019464369863271713 0.2376631498336792 0.11390794068574905 0.3719557225704193 0.019906578585505486 0.36395037174224854 0.03311501443386078 0.38070523738861084 0.557711124420166 0.3092931807041168 0.7205341458320618 0.20305365324020386 0.14786016941070557 0.08713210374116898 0.04818155616521835 0.0 0.4024718403816223 0.0 0.06008971109986305 0.054319385439157486 0.95639765262603763740|1986|7.3
3745|Titan A.E. (2000)|Adventure Animation|0.04592576622962952 0.03981988877058029 0.11730793118476868 0.023281218484044075 0.35299044847488403 0.3179400563240051 0.2999976873397827 0.2075895071029663 0.027987748384475708 0.23772753775119781 0.027405675500631332 0.14156942069530487 0.33773526549339294 0.07826486229896545 0.7259255051612854 0.07462123781442642 0.2028689980506897 0.21815186738967896 0.12389672547578812 0.01867578737437725 0.3293381333351135 0.026401452720165253 0.04657243564724922 0.03429277241230011 0.95859283208847053745|2000|6.6
3751|Chicken Run (2000)|Animation|0.04852449148893356 0.23468485474586487 0.42550238966941833 0.08130411803722382 0.19523264467716217 0.13204070925712585 0.20433013141155243 0.27454864978790283 0.027164801955223083 0.43266594409942627 0.06776322424411774 0.10791320353746414 0.13351763784885406 0.3294001817703247 0.8706870079040527 0.03408854454755783 0.08380407094955444 0.1858489066362381 0.3144937753677368 0.06583832949399948 0.07129450887441635 0.32619133591651917 0.12109929323196411 0.08352819830179214 0.99740159511566163751|2000|7.0
3752|Me, Myself & Irene (2000)|Adventure|0.04365725815296173 0.2550245225429535 0.0 0.0018761628307402134 0.08871317654848099 0.1994616687297821 0.3011115491390228 0.027335304766893387 0.002115729032084346 0.4354841411113739 0.009278889745473862 0.2653607428073883 0.6083537340164185 0.18653368949890137 0.5819950103759766 0.3420771360397339 0.037477925419807434 0.04373350739479065 0.008135689422488213 0.016022223979234695 0.7694396376609802 0.1420978158712387 0.05220521613955498 0.00959809496998787 0.56094473600387573752|2000|6.6
3754|Adventures of Rocky and Bullwinkle, The (2000)|Adventure Fantasy Animation|0.11032728105783463 0.19316263496875763 0.126548632979393 0.03563573956489563 0.32641857862472534 0.6040202975273132 0.04209250211715698 0.2523440718650818 0.09468768537044525 0.17252689599990845 0.11023356020450592 0.0 0.04231467470526695 0.11283287405967712 0.6223892569541931 0.2154357135295868 0.2825953960418701 0.255729079246521 0.22905908524990082 0.06728978455066681 0.21723170578479767 0.0 0.10981105268001556 0.08842605352401733 0.45726162195205693754|2018|5.4
3759|Fun and Fancy Free (1947)|Animation|0.18793319165706635 0.07788044959306717 0.573299765586853 0.012407940812408924 0.21633735299110413 0.1989973932504654 0.0 0.4726732075214386 0.12313101440668106 0.0 0.1622217893600464 0.1559554487466812 0.217643141746521 0.16628186404705048 1.1427849531173706 0.21300238370895386 0.19723567366600037 0.24834156036376953 0.22177328169345856 0.016487285494804382 0.13866518437862396 0.0 0.15820911526679993 0.10303065925836563 0.51985532045364383759|1947|6.6
3771|The Golden Voyage of Sinbad (1973)|Adventure Fantasy|0.20375221967697144 0.09247393161058426 0.2957673668861389 0.02810494601726532 0.09015870839357376 0.23279398679733276 0.15435484051704407 0.48358896374702454 0.040562309324741364 0.2422955483198166 0.09251725673675537 0.43013837933540344 0.42532530426979065 0.31649571657180786 0.6430557370185852 0.1821068674325943 0.1891104280948639 0.2628624141216278 0.17072515189647675 0.029787790030241013 0.3432384729385376 0.11208730936050415 0.1458926498889923 0.10898679494857788 0.86919975280761723771|1973|6.8
3775|Make Mine Music (1946)|Animation|0.18206633627414703 0.09133757650852203 0.6674047708511353 0.06843790411949158 0.09250704199075699 0.190967857837677 0.0 0.5428433418273926 0.1198403611779213 0.13714417815208435 0.18040193617343903 0.0 0.02204478532075882 0.2352571189403534 1.2310277223587036 0.3058134913444519 0.21872468292713165 0.2183997482061386 0.33966273069381714 0.06480966508388519 0.15636228024959564 0.09912534058094025 0.22397418320178986 0.13348858058452606 0.49300181865692143775|1946|6.3
3776|Melody Time (1948)|Animation|0.18769726157188416 0.08323316276073456 0.6203358173370361 0.0 0.13148699700832367 0.15219242870807648 0.066340871155262 0.49982407689094543 0.11497816443443298 0.11330850422382355 0.17104089260101318 0.2726399898529053 0.09581314027309418 0.3220679461956024 1.1267507076263428 0.14510837197303772 0.24764619767665863 0.17047418653964996 0.31925493478775024 0.007452642545104027 0.2368762046098709 0.007853331975638866 0.18529663980007172 0.14775091409683228 0.451893299818038943776|1948|6.4
